customer_id,total_logins,logins_last_30d,logins_prev_30d,engagement_trend,avg_session_minutes,session_minutes_trend,active_days,days_since_last_activity,total_purchases,purchases_last_30d,purchases_prev_30d,purchase_frequency,purchase_frequency_trend,avg_order_value,total_spend,spend_trend,distinct_product_categories,activity_gap_std,coefficient_of_variation_sessions,active_weeks_ratio,tenure_months,recency_days,support_tickets_count,late_or_missed_payments,plan_type,contract_type,monthly_fee,payment_method,region,churn
1519,54,16.0,11,0.4166666666666667,31.21851851851852,0.06386861313868612,67,3,13.0,3.0,2.0,2.655838926174497,0.3333333333333333,20.206153846153846,262.68,2.2847457627118652,6,1.7028701946322569,0.22942045401341146,0.9865771812080537,4.894875164257556,3,2.0,0,Basic,Monthly,9.99,paypal,Europe,1
1520,117,12.0,19,-0.35,16.287179487179486,0.10547604231487254,127,1,16.0,0.0,0.0,2.1455506607929515,0.0,20.03875,320.62,0.0,6,1.130584902704004,0.235007635311922,1.0,7.457293035479632,1,0.0,0,Basic,Monthly,9.99,bank_transfer,North America,0
1521,18,6.0,12,-0.46153846153846156,43.63333333333333,-0.06574141709276844,20,7,4.0,3.0,1.0,2.0293333333333337,1.0,63.6925,254.77,1.449818621523579,6,2.2321416040096733,0.17274490408518484,1.0,1.9710906701708277,7,0.0,0,Basic,Monthly,9.99,apple_pay,North America,0
1522,95,11.0,17,-0.3333333333333333,30.36105263157895,-0.09170907729230145,104,1,21.0,6.0,2.0,3.3121243523316064,1.3333333333333333,51.18095238095238,1074.8,3.23861467139351,6,1.3139414116024846,0.22612309839862904,1.0,6.340341655716163,1,1.0,0,Premium,Monthly,39.99,paypal,Asia,0
1523,323,17.0,10,0.6363636363636364,44.79009287925697,0.0339681449589266,362,2,65.0,2.0,0.0,2.5077313054499366,2.0,45.52753846153846,2959.29,0.0,6,1.4694069087862611,0.24555708189846084,1.0,25.919842312746386,2,2.0,0,Premium,Annual,39.99,bank_transfer,Europe,0
1524,253,12.0,17,-0.2777777777777778,18.133992094861657,0.019037130270610426,290,3,77.0,5.0,3.0,3.8999667221297836,0.5,42.46844155844156,3270.07,3.1058430060987607,6,1.3055422627281428,0.24484159351879545,1.0,19.743758212877793,3,4.0,0,Standard,Monthly,19.99,paypal,North America,0
1525,299,11.0,13,-0.14285714285714285,23.05217391304348,-0.05440097799510998,332,1,51.0,1.0,1.0,2.1682122905027934,0.0,30.419607843137257,1551.4,0.12466293300145194,6,1.5768338003216622,0.2837439830846631,0.9972067039106145,23.52168199737188,1,3.0,0,Basic,Annual,9.99,paypal,North America,0
1526,41,15.0,15,0.0,24.282926829268295,0.11365494685200347,46,2,8.0,4.0,3.0,2.8990476190476193,0.25,25.88625,207.09,2.794816991717873,6,1.1925695879998879,0.260903120938107,1.0,2.759526938239159,2,2.0,0,Premium,Monthly,39.99,credit_card,North America,0
1527,221,19.0,17,0.1111111111111111,44.551583710407236,-0.016870306372317567,231,2,33.0,1.0,3.0,2.8537500000000002,-0.5,54.027575757575754,1782.9099999999999,-0.9511891592920354,6,0.9142045110268125,0.2646687706172281,1.0,11.563731931668856,2,2.0,0,Premium,Monthly,39.99,bank_transfer,North America,0
1528,321,11.0,19,-0.4,31.90934579439252,-0.044727216235682904,343,4,37.0,0.0,1.0,1.7274233128834355,-0.5,35.71756756756756,1321.55,0.0,6,1.2336877887804107,0.27377631532417596,0.9984662576687117,21.419185282522996,4,2.0,0,Premium,Monthly,39.99,credit_card,Europe,0
1529,396,20.0,18,0.10526315789473684,17.51287878787879,0.026532479414455683,430,2,91.0,4.0,6.0,4.307993779160187,-0.2857142857142857,46.62769230769231,4243.12,-0.30995910512388736,6,0.9186990894222182,0.24887594618232928,1.0,21.12352168199737,2,4.0,0,Premium,Monthly,39.99,paypal,Europe,0
1530,60,8.0,6,0.2857142857142857,16.238333333333333,0.0022727272727272514,82,4,34.0,4.0,5.0,4.294439834024897,-0.16666666666666666,19.745882352941177,671.36,-0.7607138089092609,6,2.252776065213762,0.24344364072699065,0.95850622406639,7.917214191852825,4,2.0,0,Standard,Monthly,19.99,credit_card,South America,0
1531,341,15.0,12,0.23076923076923078,27.418768328445747,0.06483447845096817,397,2,98.0,5.0,4.0,4.020377358490567,0.2,40.77979591836735,3996.42,-0.06567673238499301,6,1.2727987358240718,0.2613694743218469,1.0,24.375821287779235,2,6.0,0,Standard,Annual,19.99,credit_card,Europe,0
1532,508,17.0,24,-0.28,35.188976377952756,0.06512309010029568,518,2,58.0,4.0,1.0,2.350892143808256,1.5,45.394999999999996,2632.91,-0.37572069186418955,6,0.8116063156478139,0.24449656222425334,1.0,24.67148488830486,2,8.0,0,Standard,Annual,19.99,paypal,North America,0
1533,364,14.0,9,0.5,40.299725274725276,0.06062475129327505,454,4,151.0,7.0,1.0,4.537453109575518,3.0,40.4517880794702,6108.22,1.8674423296791984,6,1.502155490234453,0.24358746675000548,0.9950641658440276,33.27858081471748,4,4.0,0,Basic,Annual,9.99,bank_transfer,South America,0
1534,626,21.0,25,-0.15384615384615385,39.55479233226837,0.015391966638672481,644,2,67.0,1.0,3.0,2.2787486033519557,-0.5,38.64626865671642,2589.3,-0.7879514221796101,6,0.743402317792807,0.24516234559227004,1.0,29.402102496714846,2,3.0,0,Basic,Annual,9.99,bank_transfer,North America,0
1535,423,20.0,17,0.16666666666666666,41.17612293144208,-0.08299845440494594,449,1,54.0,2.0,2.0,2.2486456908344734,0.0,29.44314814814815,1589.93,0.034050179211469335,6,0.9926926203728249,0.24314587664007734,1.0,24.014454664914584,1,3.0,0,Basic,Annual,9.99,credit_card,Europe,0
1536,168,7.0,9,-0.2,43.43630952380953,-0.06418786692759292,215,8,58.0,1.0,3.0,3.198405797101449,-0.5,29.03206896551724,1683.86,0.06038170450806189,6,1.8273753312098955,0.28474681272288793,0.9764492753623187,18.134034165571617,8,14.0,0,Basic,Monthly,9.99,credit_card,North America,1
1537,152,15.0,19,-0.2,36.3421052631579,0.008255786208542193,160,1,34.0,4.0,7.0,4.519475982532751,-0.375,52.845882352941175,1796.76,-0.6533517981564029,6,0.8308018232124126,0.24563998325516867,1.0,7.522996057818659,1,4.0,0,Basic,Annual,9.99,credit_card,North America,0
1538,193,15.0,12,0.23076923076923078,16.5139896373057,0.00543806646525679,210,1,38.0,1.0,4.0,3.0122916666666666,-0.6,50.177368421052634,1906.74,-0.1398275130779017,6,1.2425523436986725,0.2586209172246142,1.0,12.614980289093298,1,0.0,0,Standard,Annual,19.99,paypal,North America,0
1539,177,6.0,8,-0.2222222222222222,17.782485875706215,0.13929684023141953,224,2,52.0,1.0,4.0,2.5612944983818773,-0.6,36.940961538461536,1920.93,-0.44309443248231306,6,2.282328891432263,0.258862572285179,0.9741100323624595,20.302233902759525,2,9.0,0,Basic,Monthly,9.99,bank_transfer,North America,1
1540,427,26.0,23,0.125,44.07962529274005,-0.07713836057785103,439,1,71.0,5.0,3.0,3.6201675041876054,0.5,31.225492957746482,2217.01,-0.21940545004128814,6,0.7102362970379426,0.2541736712986482,1.0,19.612352168199735,1,7.0,0,Basic,Monthly,9.99,credit_card,Europe,0
1541,265,24.0,22,0.08695652173913043,21.56679245283019,0.047809109129863796,272,2,30.0,3.0,2.0,2.5366666666666666,0.3333333333333333,39.669,1190.07,1.594915254237288,6,0.6355811301219246,0.2506327823488928,1.0,11.826544021024967,2,4.0,0,Basic,Monthly,9.99,credit_card,North America,0
1542,155,7.0,10,-0.2727272727272727,38.35935483870968,-0.14688705986817374,207,2,79.0,0.0,7.0,4.256212389380532,-0.875,41.68784810126582,3293.34,0.0,6,2.1141976901595583,0.24763475143043176,0.9787610619469027,18.561103810775293,2,2.0,0,Standard,Monthly,19.99,paypal,North America,0
1543,74,11.0,10,0.09090909090909091,14.891891891891891,-0.048968487871231,88,1,20.0,1.0,0.0,2.8448598130841125,1.0,38.039,760.78,0.0,6,1.6121531225218952,0.22407320656510307,1.0,7.030223390275952,1,3.0,0,Premium,Annual,39.99,bank_transfer,South America,0
1544,62,5.0,11,-0.5,20.21451612903226,-0.09047853971386297,68,2,10.0,0.0,1.0,2.254814814814815,-0.5,37.858999999999995,378.59,0.0,6,2.0706647835566243,0.3109591947070366,0.9851851851851853,4.434954007884363,2,3.0,0,Premium,Monthly,39.99,credit_card,Europe,1
1545,208,10.0,14,-0.26666666666666666,11.940865384615384,-0.3531558185404339,239,5,57.0,2.0,4.0,3.9978801843317973,-0.4,40.51315789473684,2309.25,-0.433774834437086,6,1.1851966040789093,0.26411606685174216,1.0,14.257555847568987,5,2.0,0,Standard,Annual,19.99,paypal,North America,1
1546,57,20.0,13,0.5,21.71578947368421,-0.1589679043423538,62,2,9.0,5.0,2.0,2.5845283018867926,1.0,28.243333333333332,254.19,1.3963681903569192,6,1.0758145979583695,0.35407712696461047,1.0,3.4822601839684624,2,0.0,0,Standard,Monthly,19.99,credit_card,North America,0
1547,312,19.0,20,-0.047619047619047616,41.118589743589745,0.027446066145756582,332,2,77.0,8.0,3.0,5.008290598290599,1.25,33.21987012987013,2557.93,0.24741828112998188,6,0.8006794697586866,0.2594786196491777,1.0,15.374507227332456,2,4.0,0,Basic,Monthly,9.99,credit_card,South America,0
1548,45,8.0,8,0.0,25.00888888888889,0.149075081610446,64,1,26.0,5.0,6.0,4.885432098765432,-0.14285714285714285,39.591538461538455,1029.3799999999999,-0.1403232938633127,6,1.8451303174510076,0.26760865159840314,0.9506172839506173,5.321944809461235,1,0.0,0,Premium,Monthly,39.99,bank_transfer,Europe,0
1549,18,5.0,10,-0.45454545454545453,35.144444444444446,-0.01657142857142852,19,6,1.0,0.0,0.0,0.4287323943661972,0.0,40.45,40.45,0.0,6,3.072117917126884,0.3000438535213486,0.8873239436619719,2.3324572930354797,6,0.0,0,Standard,Monthly,19.99,credit_card,North America,1
1550,30,8.0,10,-0.18181818181818182,39.36333333333334,-0.3415233415233416,34,14,9.0,0.0,7.0,3.300722891566265,-0.875,36.607777777777784,329.47,0.0,6,1.7227312704838877,0.3908516913396178,0.8433734939759036,2.726675427069645,14,1.0,0,Basic,Monthly,9.99,paypal,Europe,1
1551,643,22.0,21,0.045454545454545456,14.737947122861586,0.10425459108018699,689,1,134.0,6.0,3.0,4.448157033805889,0.75,49.970522388059706,6696.05,0.46619038035822113,6,0.6635025280680678,0.245598297467565,1.0,30.12483574244415,1,5.0,0,Standard,Annual,19.99,paypal,Europe,0
1552,457,18.0,16,0.11764705882352941,24.021006564551424,-0.008505986187771594,489,1,99.0,4.0,5.0,3.805,-0.16666666666666666,41.785050505050506,4136.72,-0.47728052126200277,6,1.0161597831465141,0.23995373224283026,1.0,26.018396846254927,1,1.0,0,Standard,Monthly,19.99,credit_card,North America,0
1553,352,6.0,13,-0.5,17.645170454545454,-0.14548090865152252,380,20,71.0,1.0,2.0,3.543016393442623,-0.3333333333333333,33.03084507042254,2345.19,-0.8059365404298875,6,0.9806734849826031,0.25381059341784457,0.9868852459016394,20.039421813403415,20,2.0,0,Basic,Monthly,9.99,bank_transfer,North America,1
1554,535,20.0,14,0.4,27.99626168224299,0.15180265654648972,568,5,90.0,5.0,3.0,3.2230588235294118,0.5,33.56277777777778,3020.65,5.09964271536324,6,0.854934387817841,0.23907530555872586,1.0,27.92378449408673,5,5.0,0,Basic,Monthly,9.99,credit_card,North America,0
1555,176,15.0,13,0.14285714285714285,21.55909090909091,-0.06865238732708599,203,3,43.0,7.0,1.0,3.2002933985330073,3.0,49.52418604651163,2129.54,6.991302303714151,6,1.4035849587456133,0.23775703920247857,1.0,13.436268068331144,3,0.0,0,Basic,Monthly,9.99,credit_card,South America,0
1556,112,25.0,22,0.13043478260869565,20.63214285714286,-0.0010308407266581712,117,1,14.0,3.0,2.0,2.6306172839506172,0.3333333333333333,29.005,406.07,1.114275009366804,6,0.6663354999553525,0.23432106198303762,1.0,5.321944809461235,1,3.0,0,Premium,Monthly,39.99,paypal,North America,0
1557,264,8.0,7,0.125,34.81515151515152,0.17462866318747497,314,5,60.0,1.0,4.0,1.8636734693877552,-0.6,50.431333333333335,3025.88,-0.9574237440191388,6,2.5569534562263936,0.2676515378694634,0.9285714285714286,32.19448094612352,5,13.0,0,Premium,Annual,39.99,apple_pay,North America,0
1558,349,15.0,15,0.0,14.528080229226362,-0.11645666284841523,378,5,63.0,1.0,1.0,2.8751424287856073,0.0,32.36,2038.68,-0.8753917050691244,6,1.1001221014891938,0.2568511544664566,0.9970014992503747,21.911957950065702,5,3.0,0,Basic,Monthly,9.99,credit_card,Asia,0
1559,136,15.0,18,-0.15789473684210525,33.154411764705884,-0.06968158744808488,145,1,22.0,2.0,3.0,2.301305841924399,-0.25,27.652272727272727,608.35,-0.27346221441124774,6,1.4531668389052455,0.2665841855407518,1.0,9.559789750328514,1,1.0,0,Standard,Monthly,19.99,credit_card,North America,0
1560,427,15.0,11,0.3333333333333333,32.85550351288056,0.0482690405539072,469,1,79.0,3.0,5.0,2.757752293577982,-0.3333333333333333,45.35392405063291,3582.96,-0.8774234952374518,6,1.229519345355871,0.25441604683170455,1.0,28.64651773981603,1,5.0,0,Basic,Annual,9.99,paypal,Asia,0
1561,280,16.0,20,-0.19047619047619047,44.333214285714284,-0.04631714377613388,295,1,42.0,5.0,2.0,2.492163742690059,1.0,41.74547619047619,1753.31,0.3835640441562992,6,1.1630748664809094,0.23048325368032094,1.0,16.852825229960576,1,2.0,0,Basic,Annual,9.99,bank_transfer,Europe,0
1562,277,14.0,15,-0.0625,24.721660649819494,-0.04006526468455395,304,1,65.0,2.0,3.0,3.9180198019801984,-0.25,40.439692307692304,2628.58,0.7504510756419155,6,1.0729413776111807,0.24072518938887832,1.0,16.590013140604466,1,4.0,0,Standard,Annual,19.99,credit_card,North America,0
1563,399,11.0,17,-0.3333333333333333,38.68696741854637,-0.1258772224085877,441,2,88.0,6.0,2.0,3.576395193591455,1.3333333333333333,31.94727272727273,2811.36,1.166984592809978,6,1.0430151070640754,0.23759696435534444,1.0,24.605781865965834,2,7.0,0,Standard,Annual,19.99,credit_card,Europe,0
1564,109,9.0,15,-0.375,33.78532110091743,-0.48879151584428776,117,1,19.0,0.0,3.0,2.6652534562211985,-0.75,27.297894736842103,518.66,0.0,6,1.4440074173249093,0.3428021627520199,1.0,7.128777923784494,1,3.0,0,Premium,Monthly,39.99,paypal,North America,1
1565,55,10.0,11,-0.08333333333333333,28.361818181818183,-0.05881656804733732,65,1,19.0,5.0,6.0,4.072957746478873,-0.14285714285714285,20.19578947368421,383.72,-0.5939755047997353,6,1.6511179473891249,0.2847390742756098,1.0,4.664914586070959,1,0.0,0,Standard,Monthly,19.99,apple_pay,Asia,0
1566,446,17.0,16,0.058823529411764705,31.060986547085204,0.0066527971468415496,490,1,74.0,3.0,0.0,2.3988924387646433,3.0,45.193513513513516,3344.32,0.0,6,1.3600928249721838,0.2560328337621226,0.9840255591054313,30.847568988173453,1,9.0,0,Premium,Monthly,39.99,bank_transfer,Europe,0
1567,329,20.0,20,0.0,19.137993920972644,-0.07068253582705845,347,1,61.0,4.0,4.0,3.4259040590405907,0.0,33.73409836065574,2057.78,0.10380253502334891,6,0.8802896931533359,0.25779184844371594,1.0,17.805519053876477,1,4.0,0,Basic,Monthly,9.99,credit_card,North America,0
1568,231,12.0,21,-0.4090909090909091,34.26926406926407,0.11424938347718891,260,2,59.0,2.0,1.0,4.044954954954955,0.5,36.48627118644068,2152.69,5.220716360116167,6,1.2002887922826042,0.25121304424781493,1.0,14.586070959264125,2,8.0,0,Premium,Monthly,39.99,credit_card,North America,0
1569,335,18.0,19,-0.05,32.411343283582084,-0.007390417940876602,351,1,48.0,2.0,4.0,2.7107977736549165,-0.4,41.798125,2006.31,-0.4726897427754843,6,0.9561871683626937,0.24171149912150078,1.0,17.706964520367936,1,6.0,0,Premium,Monthly,39.99,paypal,Asia,1
1570,246,12.0,7,0.625,28.33821138211382,-0.12844383893430206,328,1,115.0,6.0,2.0,4.667466666666667,1.3333333333333333,36.594521739130435,4208.37,0.7148062674602211,6,1.8806233411136926,0.253895809200068,0.9893333333333334,24.638633377135346,1,9.0,0,Basic,Annual,9.99,paypal,Europe,0
1571,164,13.0,9,0.4,21.973780487804877,-0.0319182891797,180,2,25.0,2.0,3.0,1.7615740740740742,-0.25,27.362399999999997,684.06,-0.30831066040069255,6,2.0182302656809017,0.2470483728393937,0.9722222222222222,14.19185282522996,2,2.0,0,Standard,Monthly,19.99,paypal,Europe,0
1572,155,9.0,12,-0.23076923076923078,32.82387096774193,-0.18841986090894394,170,2,21.0,2.0,0.0,1.5981,2.0,29.76904761904762,625.15,0.0,6,1.773982311965677,0.2763584806903008,0.98,13.140604467805518,2,4.0,0,Standard,Monthly,19.99,paypal,Asia,1
1573,27,8.0,9,-0.1,17.733333333333334,-0.05748546511627909,30,1,6.0,3.0,2.0,2.123720930232558,0.3333333333333333,62.615,375.69,-0.8856766989668228,6,2.708770648033037,0.25471191963510614,0.9767441860465116,2.8252299605781865,1,1.0,0,Basic,Monthly,9.99,bank_transfer,Europe,0
1574,166,5.0,13,-0.5714285714285714,35.39819277108434,-0.17942546583850927,222,6,82.0,4.0,3.0,4.3410086956521745,0.25,42.870365853658534,3515.37,-0.33892691543387055,6,2.0932989400677315,0.2533894148816734,0.9617391304347827,18.889618922470433,6,3.0,0,Basic,Monthly,9.99,credit_card,Asia,0
1575,219,7.0,15,-0.5,38.182648401826484,0.2009184436296323,233,10,26.0,0.0,2.0,1.9445700245700246,-0.6666666666666666,39.38230769230769,1023.94,0.0,6,1.0185527081826307,0.3149406107539799,0.9975429975429975,13.370565045992116,10,5.0,0,Basic,Monthly,9.99,credit_card,Europe,1
1576,77,4.0,10,-0.5454545454545454,12.10909090909091,-0.24845440494590426,92,1,20.0,0.0,1.0,2.1436619718309857,-0.5,33.689499999999995,673.79,0.0,6,2.8614314578179196,0.2780870633449467,0.9119718309859155,9.329829172141919,1,1.0,0,Standard,Monthly,19.99,paypal,Europe,1
1577,163,7.0,16,-0.5294117647058824,31.563803680981593,-0.2289106327462493,191,7,49.0,0.0,0.0,3.8245128205128207,0.0,39.27061224489796,1924.26,0.0,6,1.4782277692523962,0.26106048488002137,0.9871794871794871,12.81208935611038,7,6.0,0,Premium,Monthly,39.99,paypal,Europe,1
1578,434,20.0,22,-0.08695652173913043,21.72857142857143,-0.11081327498176512,467,2,88.0,2.0,6.0,3.710138504155125,-0.5714285714285714,31.859318181818182,2803.62,0.8869544287548138,6,0.8266076833211855,0.2565311033324912,1.0,23.71879106438896,2,9.0,0,Premium,Annual,39.99,apple_pay,North America,0
1579,230,16.0,9,0.7,39.48130434782609,-0.034553231939163515,253,2,49.0,3.0,1.0,2.554041095890411,1.0,37.41265306122449,1833.22,9.798575788402848,6,1.7399147923030014,0.23969120533872826,0.9948630136986301,19.185282522996058,2,5.0,0,Basic,Annual,9.99,paypal,Europe,0
1580,271,9.0,8,0.1111111111111111,38.1380073800738,0.0949646275488972,306,3,49.0,0.0,1.0,2.1679651162790696,-0.5,31.466326530612243,1541.85,0.0,6,1.7096450241832097,0.24710618103412574,0.9665697674418604,22.601839684625492,3,10.0,0,Basic,Monthly,9.99,paypal,North America,0
1581,699,18.0,27,-0.32142857142857145,16.185121602288984,-0.013077858880778495,745,2,133.0,4.0,5.0,3.819358490566038,-0.16666666666666666,31.62270676691729,4205.82,-0.3793460571090398,6,0.7655771269526868,0.256178297658092,1.0,34.82260183968462,2,14.0,0,Basic,Annual,9.99,credit_card,North America,0
1582,277,11.0,16,-0.29411764705882354,37.826353790613716,-0.2615955473098332,293,3,39.0,0.0,3.0,2.393467741935484,-0.75,54.01717948717949,2106.67,0.0,6,1.1039454562185185,0.26998914169048105,1.0,16.294349540078844,3,6.0,0,Standard,Monthly,19.99,credit_card,Asia,0
1583,156,9.0,7,0.25,31.01858974358974,-0.04485580499759309,202,3,62.0,4.0,2.0,3.767025948103793,0.6666666666666666,46.87967741935484,2906.54,0.48390243902439034,6,2.147264834308222,0.24780196237750785,0.9640718562874252,16.45860709592641,3,2.0,0,Standard,Monthly,19.99,credit_card,North America,0
1584,268,12.0,14,-0.13333333333333333,24.339179104477612,-0.028451761987290464,320,1,87.0,5.0,3.0,4.250850722311396,0.5,42.33528735632184,3683.17,0.26759890563251826,6,1.3402307744618067,0.2677533948788726,1.0,20.466491458607095,1,2.0,0,Premium,Annual,39.99,credit_card,North America,0
1585,194,8.0,7,0.125,17.8479381443299,0.2887029288702927,216,3,40.0,0.0,0.0,2.8582159624413146,0.0,47.26475,1890.59,0.0,6,1.5778432177294555,0.27956738540010195,0.9859154929577465,13.994743758212877,3,14.0,0,Standard,Monthly,19.99,bank_transfer,North America,1
1586,201,14.0,19,-0.25,36.64179104477612,0.23274360938914826,219,6,37.0,6.0,3.0,3.2740697674418606,0.75,42.78351351351351,1582.99,4.919853991429932,6,0.8367838202798934,0.2494097721086427,0.9970930232558138,11.300919842312746,6,5.0,0,Premium,Annual,39.99,credit_card,North America,0
1587,183,5.0,11,-0.5,22.933333333333334,-0.5072961373390558,216,1,46.0,0.0,2.0,2.3692724196277495,-0.6666666666666666,36.508913043478266,1679.41,0.0,6,1.9394216217489162,0.2985514277272001,0.9712351945854484,19.415243101182654,1,3.0,0,Basic,Monthly,9.99,paypal,Oceania,1
1588,238,17.0,17,0.0,32.08739495798319,-0.16011192289755954,251,1,32.0,1.0,1.0,2.510515463917526,0.0,40.0484375,1281.55,-0.9310960757780785,6,0.9005219370099456,0.24601970021680464,1.0,12.746386333771353,1,5.0,0,Basic,Annual,9.99,credit_card,North America,0
1589,211,12.0,18,-0.3157894736842105,32.759241706161134,-0.25821596244131456,221,12,35.0,1.0,0.0,3.1708333333333334,1.0,26.808,938.28,0.0,6,0.8188318989297235,0.27415887699363933,0.9791666666666666,11.038107752956636,12,3.0,0,Standard,Annual,19.99,bank_transfer,North America,1
1590,266,12.0,16,-0.23529411764705882,14.548496240601503,0.16041326808047868,283,1,32.0,2.0,1.0,1.7363279857397507,0.5,30.0934375,962.99,-0.08109908409658602,6,1.5253178300681491,0.24787530047623013,0.9857397504456329,18.429697766097238,1,2.0,0,Basic,Annual,9.99,apple_pay,North America,0
1591,251,25.0,22,0.13043478260869565,25.58207171314741,0.18027613412228796,264,1,45.0,7.0,2.0,3.891477272727273,1.6666666666666667,40.10222222222222,1804.6,3.561421850496602,6,0.6612362152558132,0.2614299704309616,1.0,11.563731931668856,1,2.0,0,Basic,Monthly,9.99,credit_card,North America,0
1592,621,12.0,13,-0.07142857142857142,30.383896940418683,-0.11191309419655864,651,2,83.0,1.0,3.0,2.320036730945822,-0.5,35.779759036144576,2969.72,-0.8353132210922144,6,1.0037561317038872,0.25484020053581663,1.0,35.775295663600524,2,5.0,0,Standard,Annual,19.99,credit_card,South America,0
1593,117,5.0,13,-0.5714285714285714,28.40854700854701,-0.5706488443330548,126,1,22.0,1.0,4.0,2.9243668122270745,-0.6,43.68954545454545,961.17,-0.1503105590062111,6,1.7276872476829976,0.287483241266323,0.9475982532751092,7.522996057818659,1,1.0,0,Standard,Monthly,19.99,bank_transfer,North America,1
1594,222,15.0,19,-0.2,23.34954954954955,-0.134619699349338,257,1,54.0,7.0,4.0,3.8405607476635515,0.6,49.82833333333333,2690.73,-0.22223467862481325,6,1.1695102775160577,0.2667300109561515,0.9976635514018691,14.060446780551905,1,2.0,0,Standard,Annual,19.99,paypal,North America,0
1595,21,5.0,10,-0.45454545454545453,24.247619047619047,-0.5947540983606557,21,6,1.0,0.0,1.0,0.4476470588235294,-0.5,10.89,10.89,0.0,6,2.468752081944492,0.4221383418416493,1.0,2.2339027595269383,6,0.0,0,Standard,Monthly,19.99,credit_card,South America,1
1596,31,7.0,9,-0.2,38.512903225806454,-0.11668484187568166,35,5,6.0,0.0,3.0,1.7905882352941178,-0.75,55.73166666666666,334.39,0.0,6,1.9301528944823079,0.26555790067533974,1.0,3.350854139290407,5,0.0,0,Standard,Annual,19.99,apple_pay,Asia,1
1597,179,11.0,10,0.09090909090909091,35.072067039106145,0.2808244387191754,215,3,46.0,6.0,1.0,2.5138958707360866,2.5,36.05152173913043,1658.37,9.80787401574803,6,1.974542911545471,0.25984006155452677,0.9425493716337523,18.298291721419183,3,2.0,0,Basic,Annual,9.99,paypal,North America,0
1598,627,20.0,20,0.0,31.85725677830941,-0.11600477754553583,665,2,86.0,0.0,0.0,2.4743289224952743,0.0,35.087558139534885,3017.53,0.0,6,0.9905879184669517,0.24415312343523338,1.0,34.75689881734559,2,14.0,0,Basic,Monthly,9.99,paypal,North America,0
1599,243,16.0,20,-0.19047619047619047,37.611111111111114,-0.047310434219053864,268,2,54.0,5.0,4.0,3.9137142857142857,0.2,30.626296296296296,1653.82,-0.25478218935862396,6,1.036192778705613,0.2688370780259326,1.0,13.797634691195794,2,5.0,0,Standard,Annual,19.99,apple_pay,Europe,0
1600,85,9.0,9,0.0,32.709411764705884,-0.026704366949418742,98,2,21.0,4.0,5.0,2.9594444444444448,-0.16666666666666666,32.75380952380952,687.83,-0.4530842292036322,6,1.6833146200177895,0.2779519512367448,1.0,7.09592641261498,2,2.0,0,Basic,Annual,9.99,paypal,North America,0
1601,438,22.0,18,0.21052631578947367,41.22397260273972,0.04563463477885035,461,1,70.0,1.0,3.0,3.350314465408805,-0.5,43.10885714285714,3017.62,-0.7234705438066464,6,0.7237398530013341,0.26601606166459646,1.0,20.893561103810775,1,5.0,0,Basic,Annual,9.99,credit_card,Asia,0
1602,688,19.0,23,-0.16666666666666666,16.530232558139534,-0.12410287081339731,726,2,132.0,5.0,9.0,3.8635384615384614,-0.4,37.35409090909091,4930.74,-0.490587447990922,6,0.8085370365389173,0.25305860878944164,1.0,34.16557161629435,2,4.0,0,Basic,Annual,9.99,bank_transfer,North America,0
1603,418,22.0,20,0.09523809523809523,18.535885167464116,-0.07202915413492572,428,1,42.0,3.0,5.0,2.1415075376884425,-0.3333333333333333,37.400238095238095,1570.81,-0.019562935394598694,6,0.7814041955670139,0.24056277815890884,1.0,19.612352168199735,1,1.0,0,Standard,Monthly,19.99,credit_card,Asia,0
1604,435,20.0,19,0.05,43.08275862068965,-0.0401395848246242,463,1,72.0,3.0,2.0,2.9657374830852508,0.3333333333333333,40.11986111111111,2888.63,0.02442412316240305,6,1.0001267632419861,0.2591406691153553,1.0,24.277266754270695,1,2.0,0,Standard,Monthly,19.99,credit_card,Europe,0
1605,557,23.0,18,0.2631578947368421,34.61526032315979,0.011325492269062846,579,1,60.0,1.0,1.0,2.0136714443219406,0.0,36.90916666666667,2214.55,-0.48639736191261335,6,0.9990190267406421,0.24987137557268155,1.0,29.796320630749012,1,5.0,0,Basic,Monthly,9.99,credit_card,Asia,0
1606,63,4.0,8,-0.4444444444444444,43.37936507936508,-0.18270747869990528,67,19,6.0,0.0,0.0,0.9612631578947369,0.0,18.201666666666668,109.21000000000001,0.0,6,1.8978579509185616,0.2744015040089194,0.9578947368421052,6.241787122207621,19,2.0,0,Standard,Monthly,19.99,paypal,Europe,1
1607,215,14.0,15,-0.0625,18.824651162790698,-0.029125102955980642,232,3,35.0,1.0,2.0,2.346696035242291,-0.3333333333333333,55.307428571428574,1935.76,-0.49231651376146784,6,1.3488742334712185,0.2480926465304407,1.0,14.914586070959263,3,6.0,0,Basic,Annual,9.99,paypal,Europe,0
1608,632,24.0,23,0.041666666666666664,39.92056962025316,-0.007323663253697316,648,1,67.0,4.0,4.0,2.2889786756453425,0.0,40.62865671641791,2722.12,-0.44675186368477104,6,0.7355246766258705,0.25225126581088636,1.0,29.27069645203679,1,5.0,0,Standard,Monthly,19.99,bank_transfer,Asia,0
